,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,itemknn,1,popularity,0.0,0.8304486941133256,0.3771523225500644,0.108145106091718,0.34822725116487124,0.24306355522756856,0.11002691790040377,0.006398862424457874,0.006478819991084475,0.017857848199120875,-0.83143491083938,-0.6298583294073343,-0.7369390773596133
1,itemknn,1,popularity,0.2,0.9130309431680433,0.21960952127029243,0.108145106091718,0.35350081500742137,0.08124455730880924,0.11002691790040377,0.013153217205830075,0.00902397598451633,0.025699417105389394,-0.6455599592221684,-0.7560730491398002,-0.6609555436550704
2,itemknn,1,popularity,0.4,0.9313554192746657,0.1655877177390685,0.108145106091718,0.3539440916620385,0.05304911920343603,0.11002691790040377,0.013153217205830075,0.009440720238800578,0.02636201535952694,-0.5210938053676275,-0.7696770309073714,-0.6316956333149342
3,itemknn,1,popularity,0.6,0.9434225760234979,0.1212325630998933,0.10848733744010951,0.35433171851162726,0.040213670073704,0.11036339165545088,0.013153217205830075,0.009816526444681445,0.027199115219022803,-0.3570622516123054,-0.7793131846594009,-0.6046198091609791
4,itemknn,1,popularity,0.8,0.9483762283619038,0.09714949046095506,0.10985626283367557,0.3540977304760983,0.0347817361548054,0.1117092866756393,0.012797724848915748,0.010068516919743375,0.02783321765724896,-0.3570622516123054,-0.8068990365769758,-0.5844940131792378
5,itemknn,1,popularity,1.0,0.9499328651675424,0.0945943180471621,0.11054072553045859,0.3538575471994354,0.03409843613692803,0.11238223418573351,0.012797724848915748,0.010269454742437326,0.028091231752803043,-0.3570622516123054,-0.8068990365769758,-0.5730989516514832
6,slopeOne,1,popularity,0.0,0.8387409689243349,0.38547427420310476,0.0838466803559206,0.35617194540308716,0.26925350757717664,0.08411843876177658,0.0017774617845716318,0.0011380692815104476,0.0033636348247084117,-0.8512176107897707,-0.7052470617026245,-0.8012397416212946
7,slopeOne,1,popularity,0.2,0.9492835588987378,0.2376543073823914,0.08795345653661875,0.3604709306647514,0.10022019010260931,0.08983849259757738,0.002132954141485958,0.0015614014298692574,0.004612372262567782,-0.7168601069600344,-0.7823362917188612,-0.7430127781177973
8,slopeOne,1,popularity,0.4,0.9783319218340705,0.1835368645574124,0.08898015058179329,0.36137081218099343,0.06144413629643431,0.0908479138627187,0.002488446498400284,0.0021223034776180873,0.0060361755793679,-0.5507678552932134,-0.7940508315742697,-0.7130712174524063
9,slopeOne,1,popularity,0.6,0.9953295728381204,0.13654407512738478,0.08898015058179329,0.36211529066069803,0.04569907463042127,0.0908479138627187,0.002488446498400284,0.0026927981762677813,0.007476907103640126,-0.5507678552932134,-0.8014196550317041,-0.6888779606821165
10,slopeOne,1,popularity,0.8,1.0053566892563874,0.11028250385116707,0.08932238193018481,0.3621328638078063,0.03917189173050263,0.09118438761776582,0.002488446498400284,0.0031109249008289164,0.008587256445414993,-0.5507678552932134,-0.8108668645925174,-0.6691858401747962
11,slopeOne,1,popularity,1.0,1.007070507921128,0.10835502429197773,0.09000684462696783,0.3619471305004319,0.038484937160251476,0.09185733512786003,0.002488446498400284,0.003519515401847431,0.009568528205215013,-0.5507678552932134,-0.8137010274607615,-0.6579007403456009
